id,date,init_time,end_time,location,address,comuna_id,n_members,group_name,valid
enc_u_4562893630556598956,2020-01-30 00:00:00,16:15:00,17:55:00,museo uncurlauta (san fernando),av. manso de velasco - juan jimenez,1,11,usuarios de oficina movil de bienes nacionales,True
enc_u_4562894196806060725,2020-01-14 00:00:00,10:00:00,12:00:00,centro familia digital pobl. argentina,calle 3 nro. 0350,5801,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4562900980118061116,2020-01-29 00:00:00,09:45:00,12:00:00,residencia nina adolescente de angol,manvej jorpa s/n,9201,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4562926174804725324,2020-01-24 00:00:00,16:00:00,17:50:00,casa,chepica 3333,13104,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562932091332468754,2020-01-20 00:00:00,10:15:00,12:30:00,fire house bar,avda. proacio 660,2101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4562951093427491970,2020-01-16 00:00:00,10:00:00,00:00:00,centro de madres gabriela mistral,plaza renato guerra,5403,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4562952610115715021,2020-01-24 00:00:00,18:30:00,00:00:00,penco,jjvv penco #1,8107,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4562954660115787256,2020-01-24 00:00:00,18:00:00,19:50:00,penco sede jubilados portuarios,hector penalillo nunez,8107,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4562961350113351805,2020-01-15 00:00:00,11:00:00,12:00:00,club rehabilitados alcoholicos el porvernir,calle malta 398,8106,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4562961970117759436,2020-01-22 00:00:00,15:30:00,17:15:00,"oficina provincial de bienes nacionales cala,a",granaderos #2250,2201,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562963670111782872,2020-01-31 00:00:00,10:00:00,11:30:00,oficina provincial bb.nn,granaderos 2550,2201,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4562964620118721206,2020-01-13 00:00:00,15:25:00,17:30:00,concilio de pastores,comiera 0879,8102,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4562968640118534200,2020-01-13 00:00:00,15:25:00,17:20:00,concilio de pastores,calle carrera ndeg 0879 co,8102,12,usuarios de oficina movil de bienes nacionales,True
enc_u_4562973298218429638,2020-01-29 00:00:00,16:30:00,17:30:00,cadn las condes,badajoz ndeg45,13114,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4562977820806788537,2020-01-15 00:00:00,10:00:00,11:00:00,centro cultural,calamez 85,9105,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4562982928806284879,2020-01-30 00:00:00,16:00:00,17:00:00,sede orlando montecino,calle libertad ndeg50,10303,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4562995490114289060,2020-01-09 00:00:00,15:30:00,17:30:00,jjvv villa el sauco coronel,el clavel 983,8102,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4563002320115566088,2020-01-08 00:00:00,16:00:00,17:45:00,poblacion precente bulne,marfel 290,8112,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4563029810126118515,2020-01-24 00:00:00,15:00:00,16:30:00,sucursal fonasa los angeles,almagro 417,8301,12,usuarios de oficina movil de bienes nacionales,True
enc_u_4563038586224946025,2020-01-30 00:00:00,10:00:00,11:00:00,escuela nueva america,blanco encalada sn,16201,15,usuarios de oficina movil de bienes nacionales,True
enc_u_4563058521333972807,2020-01-29 00:00:00,09:35:00,00:00:00,mutual de seguridad ,,13101,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4563068978693917859,2020-01-31 00:00:00,11:00:00,12:30:00,la barra de tolten,sede sindicato,9118,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4563071398697812107,2020-01-31 00:00:00,11:30:00,13:00:00,la barra de tolten,sede sindicato,9118,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4563079485163487958,2020-01-31 00:00:00,11:00:00,13:15:00,casa adulto mayor,carrera 99 s/n,16205,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4563090888804302807,2020-01-31 00:00:00,12:00:00,13:30:00,gobernacion,o'higgins 667,10301,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4563100631339886582,2020-01-31 00:00:00,09:10:00,10:50:00,sala reuniones del sernatur antofagasta ,prat 684,2101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4563107630119519360,2020-01-10 00:00:00,18:28:00,00:00:00,jjvv barzua vista,jjv barzua n557,8110,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4563114920111513389,2020-01-07 00:00:00,16:10:00,00:00:00,union comunal jj.vv talcahuano,anibal pinto 40,8110,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4563122060117285529,2020-01-03 00:00:00,16:00:00,18:00:00,poblacion teniente bulnes,maffil 290,8112,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4563122986013218862,2020-01-22 00:00:00,10:00:00,12:00:00,departamento desarrollo comunitario,avenida castro 389,6114,14,usuarios de oficina movil de bienes nacionales,True
enc_u_4563124000112750518,2019-12-27 00:00:00,18:30:00,19:30:00,iglesia ministerio apostolico ,maipu 65,8107,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4563132100116070313,2020-01-03 00:00:00,16:15:00,18:40:00,sede junta vecinos #44-a presidente bulnes,mafic 240 hualpen,8112,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4563135350112763969,2019-12-27 00:00:00,15:00:00,00:00:00,seremi bienes nacionales,anibal pinto 444 3o piso,8101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4563138030113030276,2020-01-20 00:00:00,00:00:00,00:00:00,universidad de concepcion,edmundo larenas 450,8101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4563157119154801925,2020-01-22 00:00:00,16:15:00,18:30:00,iglesia la matriz,,5101,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4563163439151176220,2020-01-28 00:00:00,10:30:00,12:15:00,centro comunitario quintero,,5107,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4563172521335849257,2020-01-31 00:00:00,10:30:00,13:00:00,benay sesgo,avda. croacia #0484,2101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4563212783586820203,2020-01-20 00:00:00,15:00:00,17:30:00,centro de adulto mayor,nueva imperial,9111,12,usuarios de oficina movil de bienes nacionales,True
enc_u_4565457760806436323,2020-01-31 00:00:00,11:30:00,13:10:00,casa abuela,los carreras 767 interior,10201,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4565582650115129550,2020-01-31 00:00:00,09:00:00,11:00:00,seremi de bienes nacionales,prat 535,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4565735135225509540,2020-01-30 00:00:00,15:30:00,17:00:00,oficina concepcion,"chacabuco ndeg550, piso 1",8101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4566254529815239175,2020-01-29 00:00:00,18:20:00,20:00:00,maderas prosperidad,av. licar s/n,7101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4566416930712977933,2020-01-27 00:00:00,16:00:00,18:00:00,sede counidad ignacio huina,c. ignacio huina plom makewe,9112,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4566479736257338112,2020-01-31 00:00:00,13:00:00,15:45:00,planta faenadora danke,panamericana norte 1600,4102,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4566482166255153841,2020-01-31 00:00:00,13:00:00,15:45:00,planta faeenadora danke,panamericana. norte 1600,4102,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4566581236415484779,2020-02-04 00:00:00,10:00:00,12:48:00,subsecretaria de pesca y acuicultura,bellavista 168,5101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4567189670714846053,2020-01-29 00:00:00,09:45:00,11:50:00,sala de reuniones,ara temuco indap las encinas #01000,9101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4567224410713910012,2020-01-28 00:00:00,10:37:00,12:22:00,sede,collimallin,9101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4567243570802840875,2020-01-31 00:00:00,18:00:00,19:40:00,sala reuniones- gobernacion provincial de chiloe ,bernardo o'higgins s/n ,10201,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4567260100806485701,2020-02-04 00:00:00,15:00:00,17:15:00,casa habitacion,"parque los robles no 03, curaco de velez",10204,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4568037040113406858,2020-01-05 00:00:00,20:25:00,21:30:00,sede villa el rodeo,"placer 0674, labranza",9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4568901654803653458,2020-01-31 00:00:00,18:30:00,20:20:00,sede social j.v. #22,juan antonio rios  1263,15101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4571683888218269730,2020-01-08 00:00:00,16:00:00,17:00:00,oficina ips,ilabaca 343,9201,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4571730220316508247,2020-01-24 00:00:00,09:30:00,13:30:00,auditorium hospital base s.jose osorno,guillrmo buhler 1765,10301,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4571741293756434508,2020-02-10 00:00:00,15:30:00,16:55:00,oficina del programa familiar municipalidad de la florida,vicuna mackenna 10777,13110,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4572409284598510829,2020-02-11 00:00:00,10:20:00,11:20:00,programa familias seguridad y oportunidades,vicuna mackenna 10777,13110,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4572577040501996049,2020-02-10 00:00:00,13:43:00,15:05:00,agricola valles del norte,pintacura s/n,4201,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4572619783294985870,2020-02-11 00:00:00,10:28:00,13:00:00,complejo deportivo split-sokol,teniente manuel orella @1040 antofagasta,2101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4573172914807378107,2020-02-08 00:00:00,13:30:00,14:40:00,feria del cordero,km 41. ,10306,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4574052514803098194,2020-02-12 00:00:00,18:09:00,19:03:00,sala multiuso chilota ,,12301,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4574081535018978899,2020-02-02 00:00:00,10:00:00,14:00:00,municipalidad de cabildo,errazuriz s/n,5402,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4577624192358917679,2020-02-13 00:00:00,19:00:00,21:30:00,junta de vecinos ndeg4,democko 435,14101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4577772834517059097,2020-02-13 00:00:00,10:00:00,13:00:00,corporacion nacional forestal (conaf) coquimbo,regimento arica #901,4102,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4578503999911974718,2020-01-29 00:00:00,10:30:00,13:30:00,oficina provincial seremi de salud,arturo prat no997,14201,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4579334978801023091,2020-02-07 00:00:00,19:00:00,21:30:00,pasaje felipe lamonga no 230,poblacion pedro h artedo,10202,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4579337368809297270,2020-02-04 00:00:00,15:00:00,17:00:00,comohimo playa,cohimo playa,10202,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4579344698807058758,2020-02-12 00:00:00,19:00:00,21:50:00,lecam alto,lecam alto interior,10202,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4579346788807363039,2020-02-17 00:00:00,16:00:00,18:00:00,querido familiar ,pinuclina interior s/n ,10201,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4579353120129020900,2020-02-18 00:00:00,15:15:00,17:10:00,3o piso direccion regional,sucre 500,2101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4579354088804853178,2020-02-18 00:00:00,14:30:00,15:50:00,sector de pudeto.,p.p hurtado calle r. brule cas 2,10202,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4579355730124864639,2020-02-18 00:00:00,15:20:00,17:10:00,junji antofagasta,sucre 500,2101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4579506115596956385,2020-02-19 00:00:00,15:00:00,16:30:00,programa familia,vicuna mackenna 10.777,13110,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4579508905597194429,2020-02-19 00:00:00,15:00:00,16:30:00,programa familia, vicuna mackenna  10.777,13110,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4580376069322139909,2020-02-20 00:00:00,14:00:00,15:30:00,ccp coronel,manuel montt #925,8102,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4580387258507915174,2020-02-20 00:00:00,10:30:00,13:15:00,sede comunitaria sector paniagua,sector paniagua,1,12,usuarios de oficina movil de bienes nacionales,True
enc_u_4583637825217304491,2020-01-28 00:00:00,09:30:00,13:00:00,"auditorio 6deg piso, servicio de salud valdivia",chacabuco 700,14101,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4583640075212227744,2020-01-30 00:00:00,10:00:00,13:00:00,salon auditorio servicio de salud valdivia,chacabuco 700,14101,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4583641785218022075,2020-01-30 00:00:00,11:05:00,00:00:00,6 to piso chacabuco 700,chacabuco 700,14101,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4583676854915265082,2020-02-21 00:00:00,11:45:00,13:00:00,cafeteria ,carretera m-80-n ,7203,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4583692890119722773,2020-02-21 00:00:00,19:40:00,20:45:00,junta de vecinos los riscos no4,coyahique no 690,9101,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4583695520116471824,2020-02-21 00:00:00,19:40:00,20:45:00,junta de vecinos los racos no4,coyherique no0690,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4585279363417768507,2020-02-24 00:00:00,00:00:00,00:00:00,hospital regional,,3101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4585316794807708967,2020-02-20 00:00:00,09:00:00,21:00:00,lajas blancas rural s/n,lajas blancas rural s/n,10202,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4585319404802873120,2020-02-19 00:00:00,19:00:00,21:15:00,taiguen,taiguen,10202,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4585324904804879788,2020-02-25 00:00:00,19:00:00,21:42:00,sector rural de guabun ,sector rural de guabun,10202,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4585336940711392784,2020-02-24 00:00:00,15:30:00,17:32:00,sala de reuniones ,patricio lynch #660,1101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4586158230802625534,2020-02-25 00:00:00,18:00:00,20:41:00,sede social jj.vv. salitre bajo,monjitas 480,2101,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4586295814803789764,2020-02-24 00:00:00,16:00:00,17:40:00,sede comunitaria,emilio hed s/n santo domingo,6309,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4586375259414799906,2020-02-27 00:00:00,10:00:00,00:00:00,comite de agua potable rural,balamacedad s/n lonquen,13601,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4587030529324317055,2020-02-26 00:00:00,09:30:00,11:00:00,ccp coronel,manuel montt 925,8102,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4590632810111324910,2020-02-17 00:00:00,16:45:00,17:50:00,oficina directora senda regional araucania,"claro solar 650, oficina 301, 3 piso",9101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4591565834124518720,2020-02-21 00:00:00,10:00:00,11:00:00,terminal linea 17,av. las industrias manzana-k sitio 10,1,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4591583704128465310,2020-02-22 00:00:00,10:30:00,13:00:00,u. santo tomas,avda iquique 3991,2101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4591587054123350840,2020-02-02 00:00:00,10:30:00,13:00:00,universidad santo tomas ,calle iquique 3991,2101,6,usuarios de oficina movil de bienes nacionales,False
enc_u_4591593334125796363,2020-02-28 00:00:00,19:00:00,20:00:00,capilla sagrado corazon de jesus,av. quebrada blaher s/n,2201,11,usuarios de oficina movil de bienes nacionales,True
enc_u_4591600544128916596,2020-02-20 00:00:00,19:00:00,00:00:00,copihue sagrado corazon de jesus,quebrada blanca #1956 villa los ooceres,2201,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4591604344122276222,2020-02-28 00:00:00,19:08:00,20:42:00,iglesia sagrado corazon de jesus,quebrada blanca/grau,2201,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4591605869647573844,2020-03-03 00:00:00,15:00:00,16:50:00,hall avenida argentina 351,avenida argentina 351,2101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4595712670911328290,2020-02-28 00:00:00,09:15:00,11:20:00,"corfo, direccion regional del maule ","calle 1 nte. 739, talca, maule ",7101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4595780820151409499,2020-02-02 00:00:00,19:00:00,21:35:00,41 oriente 23 1/2 norte #3569 casa,41 oriente 23 1/2 norte #3569 casa,7101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4595801340528576327,2020-01-02 00:00:00,11:15:00,12:30:00,i cerro nana joven,los lagos 3,13103,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4595846951191377734,2020-01-29 00:00:00,13:15:00,12:21:00,salon de eventos,visviri s/n,15202,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4595848531191944814,2020-01-29 00:00:00,12:30:00,14:00:00,salon de eventos - krsvim,visuim s/n,15202,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4596804650113690782,2020-03-05 00:00:00,11:00:00,12:30:00,centro cultural,pedro canalez 137,9105,5,usuarios de oficina movil de bienes nacionales,False
enc_u_4597386328412152266,2020-03-10 00:00:00,18:30:00,19:50:00,cede apr el campeon san javier,sector el campeon sn,14201,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4597717020775077579,2020-03-11 00:00:00,11:00:00,13:30:00,sala mantos blancos,ruta 5 norte km 1400 mantos blancos,2101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4598471844523484101,2020-03-11 00:00:00,17:00:00,18:50:00,dependencias seremi del deporte,carlos dittborn #052,1,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4598587572352441189,2020-02-18 00:00:00,19:00:00,21:00:00,gran avenida 8323,,2101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4599348700152937427,2020-03-12 00:00:00,15:45:00,17:25:00,salon ips curico,villota esq. membrillar,7301,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4599352380159498484,2020-01-12 00:00:00,15:48:00,17:14:00,capri curico ,membrillar 320 ,7301,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4599364380156871305,2020-03-12 00:00:00,15:45:00,17:15:00,18s,esquina villota,7301,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4599365800159919379,2020-03-12 00:00:00,15:45:00,17:30:00,ips ceo,membrillar iqq  villota,7301,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4599380594524728060,2020-03-12 00:00:00,18:00:00,19:00:00,sede club oro arica,juan malgerejo 527-tierras blancas,15101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4601725770111234193,2020-02-13 00:00:00,10:30:00,12:30:00,municipalidad de saavedra,avenida ejercito 1424,9116,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4602610884526726249,2020-03-13 00:00:00,15:00:00,16:00:00,dependencias de la seremi,carlos dittborn #052 pob. magisterio,15101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4608683501193934243,2020-01-09 00:00:00,20:11:00,21:22:00,iglesia dios es amor rancagua,francisco de la lastra 01060,6101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4611218369293094842,2020-02-26 00:00:00,10:00:00,12:30:00,hotel marina del rey,,5109,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4611548483354929429,2020-03-13 00:00:00,11:45:00,14:00:00,parque panihue,santa cruz,6310,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4613927864517148464,2020-03-12 00:00:00,15:00:00,00:00:00,sede senadis iquique,baquedano 913,1101,15,usuarios de oficina movil de bienes nacionales,True
enc_u_4517099899227092322,2019-12-07 00:00:00,04:30:00,05:30:00,blooc,psj torre 0784,13112,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4517310586812833759,2019-12-06 00:00:00,16:00:00,00:00:00,gimnasio de teno ,arturo prat 365,7308,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4547315634527340229,2020-01-09 00:00:00,18:20:00,20:20:00,salon banda arturo prat san pablo,colon 777,10307,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4553348902114813895,2020-01-17 00:00:00,16:50:00,18:30:00,junta de vecinos,los satelites 405,13106,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4556989250778205282,2020-01-09 00:00:00,16:45:00,18:15:00,sede social del sector de barrancas ,camino barrancas s/n,6201,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4560308224664371014,2020-01-27 00:00:00,10:20:00,12:20:00,escuela abierta en esc. galvarino valenzuela,calle los alercer no11,6304,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4554359852229805968,2020-01-17 00:00:00,16:30:00,18:30:00,junta vecinos,los satelites 405,13106,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4556135970711335819,2020-01-21 00:00:00,10:30:00,12:50:00,taller artesanal loncofilo,"correo viejo, loncofilo fn5.",9115,5,usuarios de oficina movil de bienes nacionales,False
enc_u_4556996480771832738,2020-01-09 00:00:00,16:45:00,18:15:00,sede social del sector de barrancas,camino barrancas s/n,6201,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4560312904669371480,2020-01-27 00:00:00,10:20:00,12:20:00,escuela abierta en esc. galvarino valenzuela ,calle los alerces ndeg11,6304,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4560317774667429296,2020-01-27 00:00:00,10:20:00,12:20:00,escuela abierta en esc. galvarino valenzuela,calle con alercer ndeg11,6304,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4542234365229772902,,00:00:00,00:00:00,,,1,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4543195294801323721,2019-12-18 00:00:00,00:00:00,00:00:00,junta vecinal nueva generacion,la concepcion ,15101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4548176571902040875,2020-01-13 00:00:00,15:45:00,17:10:00,departamento provincial de educacion san felipe-los andes,toro mazote 1232 san felipe,5701,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4549007695324126293,2020-01-14 00:00:00,20:00:00,21:45:00,junta de vecinos 37 a p. lo espejo,centenario 37a,13116,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4550819430284450937,2020-01-16 00:00:00,09:30:00,12:00:00,oficinas chilecompra,"calle monjitas 392, piso 8",13101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4550974865169338039,2020-01-17 00:00:00,11:10:00,13:30:00,centro penitenciario de punta arenas,avenida circunvalacion ndeg2080,12101,23,usuarios de oficina movil de bienes nacionales,True
enc_u_4555314706116196589,2019-12-17 00:00:00,21:30:00,23:30:00,departamento particular,capitan perez 2777 torre norte,1101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4555352658807829305,2020-01-17 00:00:00,11:00:00,00:00:00,caleta camarones,caleta camarones sede social,15102,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4556139270917552608,2020-01-23 00:00:00,09:05:00,11:05:00,hub tarapaca,simon bolivar 335,1101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4556173639815266414,2019-12-02 00:00:00,18:00:00,19:00:00,condominio sol naciente,huamachuco #10050,2101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4556367718976314614,2020-01-17 00:00:00,10:15:00,13:15:00,salon del adulto mayor municipalidad de puente alto,irarrazabal #185,13201,15,usuarios de oficina movil de bienes nacionales,True
enc_u_4556808298809442266,2020-01-23 00:00:00,14:00:00,16:20:00,exief,manuel rodriguez 170,10205,17,usuarios de oficina movil de bienes nacionales,True
enc_u_4556821374809373477,2020-01-17 00:00:00,15:08:00,16:39:00,centro comunitario acerca redes.,calle freire,7102,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4557010465185927074,2020-01-21 00:00:00,15:30:00,17:45:00,av santa rosa 2606 municipalidad de san joaquin,av santa rosa 2606,13129,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4557083795165679567,2020-01-24 00:00:00,15:40:00,16:50:00,direccion regional defensoria penal publica,jose miguel carrera  #441,12101,15,usuarios de oficina movil de bienes nacionales,True
enc_u_4560436053421170720,2020-01-07 00:00:00,19:00:00,22:10:00,graneros ndeg 3466,graneros ndeg 3466 poblacion industriales tres,15101,11,usuarios de oficina movil de bienes nacionales,True
enc_u_4560505504909946373,2020-01-27 00:00:00,12:00:00,13:30:00,salon multiuso,atacama 443,3101,11,usuarios de oficina movil de bienes nacionales,True
enc_u_4560531874806992348,2020-01-25 00:00:00,19:30:00,21:00:00,iglesia metodista pentecostal ,villa palmiro. ,10201,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4561216693291926237,2020-01-28 00:00:00,10:50:00,12:10:00,curacavi municipalidad,"av o'higgins 1305, curacavi ",13503,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4561415110222648149,2020-01-17 00:00:00,10:30:00,12:50:00,jardin infantil campanita,av. azda 2221,15101,14,usuarios de oficina movil de bienes nacionales,True
enc_u_4562019160417775857,2020-01-21 00:00:00,15:00:00,16:30:00,jardin infantil ,chaite #0459,15101,18,usuarios de oficina movil de bienes nacionales,True
enc_u_4562161483421272053,2020-02-28 00:00:00,10:20:00,00:00:00,casa prodema,jose arieta 851,5601,14,usuarios de oficina movil de bienes nacionales,True
enc_u_4562897123213689223,2020-01-16 00:00:00,19:30:00,20:35:00,la cede,las palmas no 22 -junta de vecinos,4102,18,usuarios de oficina movil de bienes nacionales,True
enc_u_4562942822241257205,2020-01-20 00:00:00,15:30:00,18:00:00,auditorio gobernacion chanaral.,gobernacion chanaral.,3201,13,usuarios de oficina movil de bienes nacionales,True
enc_u_4562950352248174842,2020-01-30 00:00:00,12:00:00,14:30:00,auditoria,faena monteverde ,3201,11,usuarios de oficina movil de bienes nacionales,True
enc_u_4563028002717249477,2020-01-21 00:00:00,11:30:00,13:30:00,biblioteca regional de antofagasta,washington 2623,2101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4563028882713037418,2020-01-28 00:00:00,11:30:00,13:30:00,biblioteca regional de antofagasta,washington 2623,2101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4563165550152787896,2020-01-17 00:00:00,17:00:00,19:00:00,plazaleta,barco andes #26,11401,16,usuarios de oficina movil de bienes nacionales,True
enc_u_4569103381907463324,2020-01-20 00:00:00,19:00:00,21:00:00,mineduc salon cordillera iquique,zegers #159,1101,27,usuarios de oficina movil de bienes nacionales,True
enc_u_4572543781918404266,2020-01-16 00:00:00,16:00:00,17:20:00,,ing. hyat ndeg 9364,2101,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4572553361915137833,2020-01-09 00:00:00,16:00:00,00:00:00,calbuco 6222 (vivienda),calbuco 6222,2101,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4572583841918709605,2019-12-06 00:00:00,16:00:00,19:00:00,sede villa florida,los copihues 1490,2101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4578439381194297275,2020-02-11 00:00:00,15:30:00,00:00:00,centro comunitario i. municipalidad de vallenar,erasmo escala no420,3301,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4579532416616437432,2020-02-14 00:00:00,15:10:00,16:30:00,oficina qedes,v. huidobro 247  l/s,4101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4579648343611824102,2020-02-17 00:00:00,17:30:00,19:30:00,terminal agropecuario,progreso 200,1101,22,usuarios de oficina movil de bienes nacionales,True
